Local time,Open,High,Low,Close,Volume
05.08.2018 03:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 04:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 05:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 06:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 07:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 08:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 09:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 10:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 11:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 12:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 13:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 14:00:00.000 GMT-0700,1.15663,1.15705,1.15661,1.15682,1335.19
05.08.2018 15:00:00.000 GMT-0700,1.15682,1.15694,1.15601,1.15610,3921.230000000001
05.08.2018 16:00:00.000 GMT-0700,1.15609,1.15653,1.15607,1.15615,3833.669999999999
05.08.2018 17:00:00.000 GMT-0700,1.15615,1.15642,1.15569,1.15618,5881.129999999999
05.08.2018 18:00:00.000 GMT-0700,1.15618,1.15686,1.15602,1.15657,7589.480000000001
05.08.2018 19:00:00.000 GMT-0700,1.15657,1.15669,1.15599,1.15618,5648.49
05.08.2018 20:00:00.000 GMT-0700,1.15618,1.15650,1.15605,1.15635,4364.28
05.08.2018 21:00:00.000 GMT-0700,1.15634,1.15634,1.15560,1.15572,4680.580000000002
05.08.2018 22:00:00.000 GMT-0700,1.15572,1.15594,1.15510,1.15586,6777.530000000001
05.08.2018 23:00:00.000 GMT-0700,1.15586,1.15652,1.15500,1.15616,11101.819999999998
06.08.2018 00:00:00.000 GMT-0700,1.15616,1.15695,1.15536,1.15646,13518.25
06.08.2018 01:00:00.000 GMT-0700,1.15647,1.15674,1.15549,1.15577,10661.939999999999
06.08.2018 02:00:00.000 GMT-0700,1.15575,1.15643,1.15548,1.15626,9771.130000000001
06.08.2018 03:00:00.000 GMT-0700,1.15627,1.15640,1.15300,1.15376,12628.669999999998
06.08.2018 04:00:00.000 GMT-0700,1.15375,1.15426,1.15308,1.15418,12026.810000000001
06.08.2018 05:00:00.000 GMT-0700,1.15422,1.15469,1.15363,1.15425,11764.48
06.08.2018 06:00:00.000 GMT-0700,1.15425,1.15512,1.15406,1.15434,12296.459999999997
06.08.2018 07:00:00.000 GMT-0700,1.15436,1.15634,1.15435,1.15576,15255.020000000004
06.08.2018 08:00:00.000 GMT-0700,1.15578,1.15702,1.15566,1.15631,13261.120000000003
06.08.2018 09:00:00.000 GMT-0700,1.15631,1.15653,1.15560,1.15619,9568.939999999999
06.08.2018 10:00:00.000 GMT-0700,1.15620,1.15629,1.15516,1.15532,9438.77
06.08.2018 11:00:00.000 GMT-0700,1.15534,1.15577,1.15481,1.15565,6792.8099999999995
06.08.2018 12:00:00.000 GMT-0700,1.15563,1.15580,1.15526,1.15538,6606.539999999997
06.08.2018 13:00:00.000 GMT-0700,1.15538,1.15562,1.15520,1.15533,3784.9200000000005
06.08.2018 14:00:00.000 GMT-0700,1.15532,1.15558,1.15501,1.15521,4311.31
06.08.2018 15:00:00.000 GMT-0700,1.15521,1.15570,1.15521,1.15564,3692.28
06.08.2018 16:00:00.000 GMT-0700,1.15565,1.15591,1.15555,1.15579,4214.369999999999
06.08.2018 17:00:00.000 GMT-0700,1.15580,1.15620,1.15554,1.15610,5675.710000000001
06.08.2018 18:00:00.000 GMT-0700,1.15611,1.15636,1.15562,1.15584,6843.350000000001
06.08.2018 19:00:00.000 GMT-0700,1.15582,1.15636,1.15577,1.15604,5135.3
06.08.2018 20:00:00.000 GMT-0700,1.15605,1.15610,1.15549,1.15556,4098.21
06.08.2018 21:00:00.000 GMT-0700,1.15554,1.15596,1.15547,1.15577,3937.4200000000005
06.08.2018 22:00:00.000 GMT-0700,1.15578,1.15585,1.15515,1.15563,5017.320000000001
06.08.2018 23:00:00.000 GMT-0700,1.15563,1.15835,1.15548,1.15803,14314.849999999993
07.08.2018 00:00:00.000 GMT-0700,1.15804,1.15805,1.15690,1.15769,12974.470000000001
07.08.2018 01:00:00.000 GMT-0700,1.15769,1.15907,1.15734,1.15873,13579.560000000001
07.08.2018 02:00:00.000 GMT-0700,1.15873,1.15938,1.15851,1.15909,11535.050000000001
07.08.2018 03:00:00.000 GMT-0700,1.15910,1.16002,1.15833,1.15967,11770.469999999996
07.08.2018 04:00:00.000 GMT-0700,1.15966,1.16038,1.15896,1.16021,12268.890000000003
07.08.2018 05:00:00.000 GMT-0700,1.16022,1.16082,1.15960,1.16037,13546.470000000003
07.08.2018 06:00:00.000 GMT-0700,1.16037,1.16062,1.15924,1.16050,13112.320000000003
07.08.2018 07:00:00.000 GMT-0700,1.16050,1.16050,1.15859,1.15922,14194.37
07.08.2018 08:00:00.000 GMT-0700,1.15920,1.15992,1.15891,1.15965,12414.72
07.08.2018 09:00:00.000 GMT-0700,1.15965,1.15976,1.15889,1.15932,9231.509999999998
07.08.2018 10:00:00.000 GMT-0700,1.15933,1.15958,1.15835,1.15847,8252.65
07.08.2018 11:00:00.000 GMT-0700,1.15844,1.15947,1.15820,1.15939,9360.670000000002
07.08.2018 12:00:00.000 GMT-0700,1.15941,1.15995,1.15933,1.15971,7727.360000000001
07.08.2018 13:00:00.000 GMT-0700,1.15971,1.15995,1.15971,1.15980,3887.4100000000003
07.08.2018 14:00:00.000 GMT-0700,1.15980,1.16011,1.15940,1.15961,2617.0099999999993
07.08.2018 15:00:00.000 GMT-0700,1.15962,1.16004,1.15958,1.15999,3200.349999999999
07.08.2018 16:00:00.000 GMT-0700,1.16000,1.16047,1.15987,1.16029,3636.5699999999997
07.08.2018 17:00:00.000 GMT-0700,1.16029,1.16075,1.15996,1.16008,5598.040000000001
07.08.2018 18:00:00.000 GMT-0700,1.16008,1.16097,1.15998,1.16056,6666.04
07.08.2018 19:00:00.000 GMT-0700,1.16055,1.16085,1.16018,1.16052,5211.229999999998
07.08.2018 20:00:00.000 GMT-0700,1.16051,1.16200,1.16050,1.16186,6861.470000000001
07.08.2018 21:00:00.000 GMT-0700,1.16186,1.16281,1.16181,1.16236,5689.48
07.08.2018 22:00:00.000 GMT-0700,1.16236,1.16278,1.16189,1.16189,6131.6399999999985
07.08.2018 23:00:00.000 GMT-0700,1.16189,1.16196,1.16103,1.16151,11157.220000000001
08.08.2018 00:00:00.000 GMT-0700,1.16150,1.16245,1.16053,1.16100,18077.2002
08.08.2018 01:00:00.000 GMT-0700,1.16100,1.16128,1.15838,1.15885,12936.359999999999
08.08.2018 02:00:00.000 GMT-0700,1.15885,1.16001,1.15857,1.15972,10460.289999999999
08.08.2018 03:00:00.000 GMT-0700,1.15972,1.16036,1.15916,1.15947,10379.449999999999
08.08.2018 04:00:00.000 GMT-0700,1.15948,1.15991,1.15804,1.15832,9340.27
08.08.2018 05:00:00.000 GMT-0700,1.15834,1.15918,1.15732,1.15815,11360.980000000003
08.08.2018 06:00:00.000 GMT-0700,1.15816,1.15960,1.15806,1.15883,11536.350000000002
08.08.2018 07:00:00.000 GMT-0700,1.15883,1.16058,1.15863,1.16003,12227.499999999996
08.08.2018 08:00:00.000 GMT-0700,1.16004,1.16088,1.15974,1.15978,12653.019999999999
08.08.2018 09:00:00.000 GMT-0700,1.15977,1.15999,1.15905,1.15948,8873.49
08.08.2018 10:00:00.000 GMT-0700,1.15947,1.16133,1.15943,1.16104,9694.970000000005
08.08.2018 11:00:00.000 GMT-0700,1.16103,1.16197,1.16095,1.16188,10135.060000000001
08.08.2018 12:00:00.000 GMT-0700,1.16191,1.16192,1.16118,1.16124,6886.229999999998
08.08.2018 13:00:00.000 GMT-0700,1.16124,1.16148,1.16094,1.16097,3395.83
08.08.2018 14:00:00.000 GMT-0700,1.16097,1.16140,1.16096,1.16140,2822
08.08.2018 15:00:00.000 GMT-0700,1.16138,1.16148,1.16108,1.16117,3482.310000000001
08.08.2018 16:00:00.000 GMT-0700,1.16117,1.16124,1.16090,1.16092,3980.4800000000005
08.08.2018 17:00:00.000 GMT-0700,1.16092,1.16123,1.16056,1.16075,6092.89
08.08.2018 18:00:00.000 GMT-0700,1.16075,1.16102,1.16010,1.16065,7665.95
08.08.2018 19:00:00.000 GMT-0700,1.16065,1.16187,1.16065,1.16148,6993.880000000001
08.08.2018 20:00:00.000 GMT-0700,1.16149,1.16192,1.16143,1.16154,4783.0199999999995
08.08.2018 21:00:00.000 GMT-0700,1.16153,1.16159,1.16053,1.16062,5144.8099999999995
08.08.2018 22:00:00.000 GMT-0700,1.16061,1.16116,1.16014,1.16116,6006.170000000001
08.08.2018 23:00:00.000 GMT-0700,1.16116,1.16154,1.15985,1.16027,12853.640000000001
09.08.2018 00:00:00.000 GMT-0700,1.16026,1.16045,1.15760,1.15837,14410.629999999997
09.08.2018 01:00:00.000 GMT-0700,1.15836,1.15928,1.15819,1.15928,13500.460000000001
09.08.2018 02:00:00.000 GMT-0700,1.15928,1.15988,1.15866,1.15943,13644.349999999999
09.08.2018 03:00:00.000 GMT-0700,1.15942,1.16072,1.15920,1.15936,14687.050000000001
09.08.2018 04:00:00.000 GMT-0700,1.15935,1.15949,1.15878,1.15893,11200.659999999998
09.08.2018 05:00:00.000 GMT-0700,1.15892,1.15997,1.15876,1.15991,13517.010000000002
09.08.2018 06:00:00.000 GMT-0700,1.15990,1.15991,1.15848,1.15917,14542.610000000002
09.08.2018 07:00:00.000 GMT-0700,1.15919,1.15957,1.15666,1.15730,13816.149999999998
09.08.2018 08:00:00.000 GMT-0700,1.15732,1.15750,1.15611,1.15652,12909.429999999998
09.08.2018 09:00:00.000 GMT-0700,1.15653,1.15676,1.15559,1.15571,11265.210000000001
09.08.2018 10:00:00.000 GMT-0700,1.15570,1.15592,1.15489,1.15575,9054.89
09.08.2018 11:00:00.000 GMT-0700,1.15575,1.15575,1.15420,1.15424,9218.51
09.08.2018 12:00:00.000 GMT-0700,1.15423,1.15437,1.15254,1.15292,8378.120000000004
09.08.2018 13:00:00.000 GMT-0700,1.15291,1.15334,1.15261,1.15267,5389.529999999999
09.08.2018 14:00:00.000 GMT-0700,1.15266,1.15299,1.15260,1.15280,3297.450000000001
09.08.2018 15:00:00.000 GMT-0700,1.15281,1.15298,1.15200,1.15204,4233.01
09.08.2018 16:00:00.000 GMT-0700,1.15205,1.15246,1.15162,1.15240,4985.709999999999
09.08.2018 17:00:00.000 GMT-0700,1.15239,1.15350,1.15205,1.15343,7748.23
09.08.2018 18:00:00.000 GMT-0700,1.15343,1.15346,1.15280,1.15313,7396.130000000001
09.08.2018 19:00:00.000 GMT-0700,1.15316,1.15353,1.15292,1.15315,5192.55
09.08.2018 20:00:00.000 GMT-0700,1.15315,1.15363,1.15282,1.15325,5155.3499999999985
09.08.2018 21:00:00.000 GMT-0700,1.15324,1.15329,1.15157,1.15166,6935.720000000002
09.08.2018 22:00:00.000 GMT-0700,1.15163,1.15216,1.14378,1.14632,18917.620000000003
09.08.2018 23:00:00.000 GMT-0700,1.14630,1.14746,1.14319,1.14682,22257.109999999997
10.08.2018 00:00:00.000 GMT-0700,1.14687,1.14717,1.14493,1.14654,18272.980000000003
10.08.2018 01:00:00.000 GMT-0700,1.14657,1.14685,1.14428,1.14569,17892.13
10.08.2018 02:00:00.000 GMT-0700,1.14569,1.14740,1.14521,1.14605,16875.77
10.08.2018 03:00:00.000 GMT-0700,1.14605,1.14821,1.14565,1.14629,15387.129999999997
10.08.2018 04:00:00.000 GMT-0700,1.14629,1.14723,1.14529,1.14654,15152.630000000005
10.08.2018 05:00:00.000 GMT-0700,1.14652,1.14652,1.14389,1.14436,22129.48
10.08.2018 06:00:00.000 GMT-0700,1.14438,1.14487,1.14151,1.14239,22347.959999999995
10.08.2018 07:00:00.000 GMT-0700,1.14239,1.14468,1.14226,1.14338,18417.40999999999
10.08.2018 08:00:00.000 GMT-0700,1.14337,1.14354,1.13950,1.13976,16558.09
10.08.2018 09:00:00.000 GMT-0700,1.13975,1.14143,1.13935,1.14021,12776.26
10.08.2018 10:00:00.000 GMT-0700,1.14020,1.14022,1.13881,1.13940,10127
10.08.2018 11:00:00.000 GMT-0700,1.13941,1.14042,1.13897,1.13993,8631.29
10.08.2018 12:00:00.000 GMT-0700,1.13993,1.14273,1.13966,1.14016,12164.810000000001
10.08.2018 13:00:00.000 GMT-0700,1.14015,1.14177,1.14015,1.14090,6716.550000000001
10.08.2018 14:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 15:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 16:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 17:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 18:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 19:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 20:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 21:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 22:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
10.08.2018 23:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 00:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 01:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 02:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 03:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 04:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 05:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 06:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 07:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 08:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 09:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 10:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 11:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 12:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 13:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 14:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 15:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 16:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 17:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 18:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 19:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 20:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 21:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 22:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
11.08.2018 23:00:00.000 GMT-0700,1.14090,1.14090,1.14090,1.14090,0
